field_index,scenario_id,scenario_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
717,S1,intensity_enhanced,2024-10-30 22:00:00,448.868035940321,584.164517177445,1.3014170544661168,263.9391842613814,334.5701196735797,1.2676030677667418,3714,24925.10979926586,791,14249.36061000824
718,S1,intensity_enhanced,2024-10-30 22:30:00,448.86182306270865,584.4357611729827,1.3020393607663359,264.0699606098123,335.02985271422546,1.268716259662952,3714,24933.66551220417,793,14269.924661636353
719,S1,intensity_enhanced,2024-10-30 23:00:00,448.97276296543606,584.6526296099394,1.302200663016494,263.50905439961883,335.25581060938407,1.2722743488766726,3712,24920.919464468956,792,14246.030670166016
720,S1,intensity_enhanced,2024-10-30 23:30:00,446.76186381793707,548.9301496294353,1.2286862288074172,247.6121181423559,332.25345199238404,1.3418303372428857,3500,24451.75979578495,742,14111.797760009766
721,S1,intensity_enhanced,2024-10-31 00:00:00,446.8900032310905,548.0136997147431,1.2262831921781867,247.60726387231796,332.2250448425853,1.341741916803783,3503,24466.285589814186,742,14112.5759267807
722,S1,intensity_enhanced,2024-10-31 00:30:00,455.94410840380425,527.8895531899326,1.157794438967526,255.63800236035607,328.1162881723995,1.283519215229488,3626,24210.283840417862,731,13810.587639808655
723,S1,intensity_enhanced,2024-10-31 01:00:00,472.2164084490397,523.9827572957292,1.1096242060217925,257.61346075480856,327.44056424223163,1.2710537845453729,3656,24464.023549199104,727,14027.277383804321
724,S1,intensity_enhanced,2024-10-31 01:30:00,478.0198890388829,521.3925629999519,1.0907340362934979,260.4832078024732,323.40865791414535,1.241572002443197,3637,24624.100664258003,720,14214.155046463013
725,S1,intensity_enhanced,2024-10-31 02:00:00,452.6782956946381,528.0038473124666,1.1663997420115753,262.45975336383555,316.32362848026463,1.2052271802669834,3547,23389.27488553524,700,12947.471040725708
726,S1,intensity_enhanced,2024-10-31 02:30:00,452.8013875536036,536.3996328725736,1.1846245343253774,258.0401456078515,309.7411686522509,1.2003603854842384,3559,22846.034348487854,684,12237.830955505371
727,S1,intensity_enhanced,2024-10-31 03:00:00,452.7716715565559,532.5746551967258,1.1762543653975057,250.44352401582069,311.35656399250877,1.2432206630858578,3599,23312.99165070057,675,12623.976008415222
728,S1,intensity_enhanced,2024-10-31 03:30:00,514.4711317291734,718.305468960275,1.3962017004647058,222.3330152955595,239.9130262901746,1.0790706273256085,3583,20030.369101166725,429,8340.383668899536
729,S1,intensity_enhanced,2024-10-31 04:00:00,516.2484769544395,727.2386145095952,1.4086988087594392,223.79121844455557,229.00048694238617,1.0232773588438198,3533,19501.785484313965,396,7673.286431312561
730,S1,intensity_enhanced,2024-10-31 04:30:00,519.6786989344176,718.9082982948221,1.3833707245821623,212.68770376306034,231.29644585388286,1.087493267178022,3541,18696.045115590096,378,7172.725860595703
731,S1,intensity_enhanced,2024-10-31 05:00:00,514.6031186193958,692.320486364451,1.3453484079572686,201.16596062634991,233.63534009513114,1.161405932532937,3517,17830.831360936165,362,6486.895728111267
732,S1,intensity_enhanced,2024-10-31 05:30:00,519.2237602533603,715.5772844000219,1.3781674475968657,187.31386057517128,223.86497048229023,1.1951329698447455,3547,17989.615955233574,351,6417.719917297363
733,S1,intensity_enhanced,2024-10-31 06:00:00,401.47602363086145,578.3332723657494,1.4405175859206438,207.97025391855226,224.9113549208859,1.081459250460728,3475,20641.862651228905,460,9452.11730670929
734,S1,intensity_enhanced,2024-10-31 06:30:00,411.56161971459017,613.8416358770336,1.4914938771567647,203.35530875024332,222.4444779421237,1.0938710147730848,3841,19482.049839615822,418,8188.200395584106
735,S1,intensity_enhanced,2024-10-31 07:00:00,413.5473289195237,624.0054025102147,1.5089092804457325,205.11206296748307,217.4425159225339,1.0601156888417846,3833,19358.23456978798,421,7880.807943344116
736,S1,intensity_enhanced,2024-10-31 07:30:00,410.5413000524007,619.8307415077884,1.509789006437776,200.92290355931902,212.10536488454036,1.0556554834074396,3740,18761.46184206009,407,7442.569101333618
737,S1,intensity_enhanced,2024-10-31 08:00:00,408.7824301725698,612.1609660726091,1.4975226939528208,197.4220794570623,216.21708342918552,1.0952021375917576,3664,18454.935652017593,404,7357.215421676636
738,S1,intensity_enhanced,2024-10-31 08:30:00,408.25946638081166,611.0754038426587,1.4967819589335993,197.34781440858336,218.78813209905923,1.1086422859798453,3655,18399.144087195396,404,7346.052272796631
739,S1,intensity_enhanced,2024-10-31 09:00:00,409.718071621963,613.6973079860127,1.4978526711222415,197.30788718118555,222.41182862508407,1.1272323260997912,3670,18044.930141091347,398,7113.843216896057
740,S1,intensity_enhanced,2024-10-31 09:30:00,447.24940934832506,601.0769914015291,1.3439413867026468,186.1971262229615,190.07004935192822,1.020800123006883,3696,18236.004254698753,356,7179.179869651794
741,S1,intensity_enhanced,2024-10-31 10:00:00,451.278437933237,617.7095558257533,1.3687991800688184,178.55466487413491,185.6231471691648,1.0395872171696634,3638,17275.870123386383,328,6609.437538146973
742,S1,intensity_enhanced,2024-10-31 10:30:00,569.8140027298534,738.1026136143854,1.2953395495342286,217.0891907838445,313.2124381536959,1.4427822823549048,3309,18390.701055288315,448,7254.902321815491
743,S1,intensity_enhanced,2024-10-31 11:00:00,546.9614793397157,739.5062705099331,1.352026236660493,207.58664792365784,302.0319534977029,1.454968113405718,3338,17985.35098004341,401,6768.940525054932
744,S1,intensity_enhanced,2024-10-31 11:30:00,541.7212509142375,732.4980256897907,1.3521677882371916,217.3701550001131,285.94571307005145,1.315478259054935,3336,18255.5283588171,400,7168.798710823059
745,S1,intensity_enhanced,2024-10-31 12:00:00,535.9814086798234,726.4641208423983,1.3553905211595898,215.38736857443973,275.74969305510217,1.280250067031203,3330,18571.62976026535,395,7522.26566028595
746,S1,intensity_enhanced,2024-10-31 12:30:00,483.05211911902376,641.7054657756219,1.3284393968624837,196.58078237660655,274.66840972471783,1.397229202183715,3791,20476.834832429886,438,7856.2630252838135
747,S1,intensity_enhanced,2024-10-31 13:00:00,443.3678917950903,604.225883257104,1.3628092932276554,192.2433500396335,292.0831394328544,1.5193406657376503,3435,19129.574003458023,408,7454.946444511414
748,S1,intensity_enhanced,2024-10-31 13:30:00,450.22610758345155,613.6991885685901,1.3630910740884492,186.0550214708891,273.1948943196294,1.4683553937960931,3372,17146.66845846176,354,5748.70378780365
749,S1,intensity_enhanced,2024-10-31 14:00:00,447.0681488673633,611.6164552716328,1.368060902618868,169.8971679407678,252.91172341932278,1.4886164759820797,3324,16968.558954954147,329,5716.611642837524
750,S1,intensity_enhanced,2024-10-31 14:30:00,448.6007291939009,609.2046559174997,1.358010846331413,170.93567740173685,266.928321253268,1.561571728679704,3289,16630.091034173965,327,5712.263385772705
751,S1,intensity_enhanced,2024-10-31 15:00:00,469.8129296294867,609.679277191784,1.2977064672796472,177.64092303636318,286.09073906116714,1.6105001830158394,3374,16611.59623849392,322,5178.651895523071
752,S1,intensity_enhanced,2024-10-31 15:30:00,473.2073428978185,613.0565644541421,1.2955347664301153,174.88194932601357,288.2019303183949,1.6479798597231408,3412,16737.452036380768,319,5103.770359992981
753,S1,intensity_enhanced,2024-10-31 16:00:00,474.85169652100086,611.3556661165862,1.2874665302781476,181.78515604398925,356.0598526935981,1.9586849687959949,3358,15675.729838728905,321,4536.952865600586
754,S1,intensity_enhanced,2024-10-31 16:30:00,463.60602322981566,610.6432889646551,1.3171599555814004,189.5799432651352,344.6493466999823,1.8179631281879565,3287,15077.076109528542,302,4225.147439956665
755,S1,intensity_enhanced,2024-10-31 17:00:00,469.85419253087275,600.7004232502729,1.2784826288653397,187.71169333160626,346.09871934015086,1.8437781536003761,3174,14247.333662748337,287,3905.3702878952026
756,S1,intensity_enhanced,2024-10-31 17:30:00,474.86462134897,582.071251001216,1.2257625117400783,176.92415119918732,331.24114260906737,1.8722211770632873,3043,14139.552916884422,297,4142.002420425415
757,S1,intensity_enhanced,2024-10-31 18:00:00,473.4967953325593,588.4343054020646,1.2427418964657997,146.01267906749223,361.60906020334664,2.4765593132922086,3013,13598.867785692215,251,3310.8058366775513
758,S1,intensity_enhanced,2024-10-31 18:30:00,677.8182881375188,1142.2716660736126,1.6852181271359583,174.73115179859005,266.3167706585884,1.5241516347672577,3629,18162.608573555946,417,7093.833240509033
759,S1,intensity_enhanced,2024-10-31 19:00:00,694.3929873580782,1156.5150672892353,1.6655051078343515,180.48589035527556,266.68178450214833,1.4775769118416953,3628,18056.88604736328,423,7008.740796089172
760,S1,intensity_enhanced,2024-10-31 19:30:00,695.2737003126956,1160.9860841384832,1.6698259744562958,180.8744761334811,266.50775052507146,1.4734403450511921,3633,18042.365341305733,423,6989.080034255981
761,S1,intensity_enhanced,2024-10-31 20:00:00,696.1270331568251,1163.0681725263844,1.670770013415589,180.34336302167281,265.3761774385901,1.4715050944608201,3627,18011.712836503983,419,6926.3381605148315
762,S1,intensity_enhanced,2024-10-31 20:30:00,697.9342976432331,1168.0748006746328,1.6736171364825552,184.683972656536,258.29913258769477,1.3986006954055636,3679,18016.09499013424,414,6701.742861747742
763,S1,intensity_enhanced,2024-10-31 21:00:00,685.07500648302,1117.8646955131694,1.6317405903507802,230.7813005882325,313.2942925343659,1.3575375983054816,3643,17838.89624452591,404,6654.062891960144
764,S1,intensity_enhanced,2024-10-31 21:30:00,689.7514822986483,1134.2898365270428,1.6444906109472002,232.24065469155775,320.2070605375775,1.37877263979835,3652,18206.71620452404,437,7094.927597999573
765,S1,intensity_enhanced,2024-10-31 22:00:00,694.5156109484703,1035.7987554033923,1.4913973697277223,197.58873473480466,268.82455026032966,1.3605256930317073,3699,18730.553545594215,448,7180.495050430298
766,S1,intensity_enhanced,2024-10-31 22:30:00,696.2042009607663,1039.8580952213651,1.4936107736585797,226.20818263251334,312.5039277320226,1.3814881676482043,3717,18745.479441523552,432,6996.090884208679
767,S1,intensity_enhanced,2024-10-31 23:00:00,700.9742522328789,922.276855765498,1.3157071787268673,245.482119450396,457.5299795747786,1.8638016512124371,3658,18916.000950694084,466,7495.420578956604
768,S1,intensity_enhanced,2024-10-31 23:30:00,702.8512962646057,843.8324688543775,1.200584637659535,240.20594573896383,531.7279529032725,2.213633602063742,3649,18313.48503804207,412,6562.356755256653
769,S1,intensity_enhanced,2024-11-01 00:00:00,569.1231351891071,905.9313723170102,1.591802048279038,220.94706172463881,317.19801802224083,1.4356290395821416,3586,14356.663624286652,303,3981.901204109192
770,S1,intensity_enhanced,2024-11-01 00:30:00,641.8435362028831,1137.9860930518173,1.7729961102110476,244.8106826327992,1265.5550625084404,5.169525483521032,3710,15768.064032196999,300,4163.962174415588
771,S1,intensity_enhanced,2024-11-01 01:00:00,627.4533007318499,1026.8164150371672,1.6364826096850646,231.03512620242708,674.9272735222448,2.9213188687632194,3738,16099.61665546894,308,4233.959840774536
772,S1,intensity_enhanced,2024-11-01 01:30:00,617.8775757865053,1031.4471063834544,1.6693389545178245,230.87835199135927,875.0546784567264,3.7901114197552483,3720,16398.647313594818,319,4509.411876678467
773,S1,intensity_enhanced,2024-11-01 02:00:00,621.130698302465,932.3994875346671,1.5011325153995616,225.82037783870484,290.9052635002701,1.2882152898887262,3687,16217.416451215744,313,4444.942886352539
774,S1,intensity_enhanced,2024-11-01 02:30:00,613.7302862862917,950.7421839498967,1.5491205260585668,232.43659981913666,488.90344233253103,2.103384074250587,3695,15762.230682015419,302,3892.866039276123
775,S1,intensity_enhanced,2024-11-01 03:00:00,614.3707743825496,951.2531197654239,1.5483371921808027,233.3957412404714,488.9187833867105,2.09480593256827,3694,15776.256112933159,302,3889.7389278411865
776,S1,intensity_enhanced,2024-11-01 03:30:00,651.2694535864172,888.4341760653791,1.364157602007801,365.4051680337383,527.9180115749667,1.4447469761189091,3550,13753.441499233246,254,2765.8724422454834
777,S1,intensity_enhanced,2024-11-01 04:00:00,695.7539597765184,994.1875943872316,1.4289355891076365,528.5839068291854,677.2316774956151,1.2812188731929457,3558,13466.219163179398,236,2567.3581409454346
778,S1,intensity_enhanced,2024-11-01 04:30:00,764.1040066434546,945.9976550312381,1.2380482850584729,427.63650869240485,689.0809371324777,1.6113706924591087,3558,13417.649358510971,243,2560.3149967193604
779,S1,intensity_enhanced,2024-11-01 05:00:00,764.1121131565072,945.6126149516467,1.237531245310808,425.7729867045798,691.4532758611692,1.6239951745480945,3554,13396.499212622643,242,2547.7791357040405
780,S1,intensity_enhanced,2024-11-01 05:30:00,1195.0427043423479,1273.2325346413725,1.0654284821913982,1343.5972327945105,1899.5245635605902,1.4137604017014984,3615,13600.270109295845,241,2842.734763145447
781,S1,intensity_enhanced,2024-11-01 06:00:00,1193.070908105927,1406.7264554863095,1.17908034294422,1303.5579957912157,2062.690669908462,1.5823543536752862,3572,13472.417849421501,228,2882.9562978744507
782,S1,intensity_enhanced,2024-11-01 06:30:00,1437.784721324709,1694.2419507371421,1.178369700003589,1808.9200905878295,2239.7871876144545,1.2381902325417862,3743,14714.96088540554,242,3317.56697845459
783,S1,intensity_enhanced,2024-11-01 07:00:00,1438.580361993091,1694.9296038998432,1.178195983122966,1810.8806519614277,2240.4011507556975,1.2371887392628775,3750,14719.307247161865,242,3315.568160057068
784,S1,intensity_enhanced,2024-11-01 07:30:00,1414.2638622212194,1676.3678077358384,1.1853288855892576,1794.1478343472272,2144.9983601892714,1.1955527404851198,3764,15093.95367026329,272,3686.270881652832
785,S1,intensity_enhanced,2024-11-01 08:00:00,1397.3976446984234,1832.554789504675,1.311405380177353,1701.7515476369172,2547.1403126029563,1.4967756698326262,3782,14945.582648992538,230,3178.3147230148315
786,S1,intensity_enhanced,2024-11-01 08:30:00,1397.5960990225399,1833.7338660807975,1.3120628108244474,1703.1175499178378,2547.4176964406643,1.495738034384976,3779,14937.648871660233,230,3176.7604780197144
787,S1,intensity_enhanced,2024-11-01 09:00:00,1417.9844948637294,1743.7688487099724,1.2297517039335117,1868.88567327885,2266.470796573154,1.2127391359348179,3823,15152.69850230217,238,3311.6666469573975
788,S1,intensity_enhanced,2024-11-01 09:30:00,1418.2907320175618,1745.3332730961718,1.230589211150933,1868.9162387779577,2266.3775675848015,1.2126694180081252,3821,15134.838554024696,238,3310.40704536438
789,S1,intensity_enhanced,2024-11-01 10:00:00,1401.9680910132329,1732.19111601078,1.2355424685585294,1859.232020488526,2188.8369159670606,1.1772801306379865,3830,15355.93128824234,260,3576.1414642333984
790,S1,intensity_enhanced,2024-11-01 10:30:00,1138.963107128772,2021.202452947903,1.7745987032391057,895.2767186969543,2716.115536425296,3.0338279547562785,3906,16111.374244093895,251,3480.3537197113037
791,S1,intensity_enhanced,2024-11-01 11:00:00,1186.6701263856266,2222.759731517513,1.8731066722709353,1172.1423613141294,2720.821738619772,2.3212382970011958,3961,16308.368353009224,251,3549.7360582351685
792,S1,intensity_enhanced,2024-11-01 11:30:00,485.92775873924535,927.4399433316408,1.908596343081759,203.46818216159917,320.9185029137517,1.5772417068083362,3794,16255.611722707748,317,4344.027862548828
793,S1,intensity_enhanced,2024-11-01 12:00:00,478.78838228795945,902.6754037179321,1.88533272132537,203.85811022107058,299.1056871508398,1.4672248596167112,3801,16791.76963365078,334,4813.279595375061
794,S1,intensity_enhanced,2024-11-01 12:30:00,479.56354626693474,771.1895921094504,1.6081072010427353,173.42340035758292,256.2008440932128,1.4773141546351245,3589,17516.745841741562,373,5442.990592002869
795,S1,intensity_enhanced,2024-11-01 13:00:00,479.72381277051045,770.0136681528528,1.6051187113390368,173.63185106900704,255.38360858350882,1.4708338764528257,3583,17450.30864560604,372,5421.185078620911
796,S1,intensity_enhanced,2024-11-01 13:30:00,548.5990051472927,705.8427971264292,1.28662792040047,207.69009306307407,215.79498828476167,1.0390239856998147,3612,18564.234902858734,418,7083.578681945801
797,S1,intensity_enhanced,2024-11-01 14:00:00,546.2432224849812,705.8566306416863,1.292202084321682,207.52201263700476,215.689151013261,1.0393555279870048,3601,18468.46273601055,417,7046.4056606292725
798,S1,intensity_enhanced,2024-11-01 14:30:00,544.3096126116683,705.5816046596042,1.2962872385702149,207.25335562187885,215.48867314562253,1.0397355087401696,3589,18386.231283187866,416,7013.334423065186
799,S1,intensity_enhanced,2024-11-01 15:00:00,544.25495107273,715.8944081861634,1.3153659085234404,203.2498086509426,218.1935368091207,1.0735239469958917,3575,18176.182505488396,407,6806.330930709839
800,S1,intensity_enhanced,2024-11-01 15:30:00,533.5426456097223,782.8234326293161,1.4672181109997666,196.57604560890272,221.40304155322775,1.126297158269825,3494,17139.491378188133,390,6228.941474914551
801,S1,intensity_enhanced,2024-11-01 16:00:00,527.9161576020143,789.4467316722379,1.4954017229898555,176.1860732135315,244.07091617065154,1.3853019805648574,3510,17048.872535586357,386,6081.246788978577
802,S1,intensity_enhanced,2024-11-01 16:30:00,521.6567689939545,789.3434757184729,1.513147193011156,177.17509064671358,244.4410005094014,1.3796578267134312,3496,17022.812408447266,384,6071.832955360413
803,S1,intensity_enhanced,2024-11-01 17:00:00,433.4020299413425,847.1381425879222,1.9546243073724725,166.26744497032718,233.7679139635171,1.4059752587479464,3253,15116.141308307648,343,5209.304232597351
804,S1,intensity_enhanced,2024-11-01 17:30:00,432.3262951361072,848.1270316450841,1.9617752637000032,165.79706574142682,233.99861734995412,1.4113556009181214,3260,15093.49290895462,342,5182.1016092300415
805,S1,intensity_enhanced,2024-11-01 18:00:00,427.9976473795115,853.8458156803595,1.9949778250141652,167.25252174428823,231.7590945306515,1.3856837081654636,3259,15002.303087949753,339,5081.17170715332
806,S1,intensity_enhanced,2024-11-01 18:30:00,541.4651624883518,697.2775545484535,1.2877606960788586,218.37601609578138,249.6499559589841,1.1432114223087786,3605,19311.114681482315,493,8245.520009994507
807,S1,intensity_enhanced,2024-11-01 19:00:00,542.375391969657,695.5458566216982,1.2824067369572125,218.39673681289906,249.58138907581403,1.1427890027937084,3600,19286.067729711533,493,8247.67436504364
808,S1,intensity_enhanced,2024-11-01 19:30:00,543.6624115078455,695.8334085776518,1.2798997941530652,218.36906819169386,249.71936212977084,1.1435656349943994,3593,19212.014168024063,493,8206.843253135681
809,S1,intensity_enhanced,2024-11-01 20:00:00,545.2613791308771,682.970166408647,1.252555549592143,224.7470295564979,248.96678257746348,1.1077645078057685,3580,19305.02417552471,509,8449.553911209106
810,S1,intensity_enhanced,2024-11-01 20:30:00,543.025890890321,679.9525213021531,1.2521548837889331,225.72689239031146,247.31884916250698,1.0956552254077865,3573,19283.10426223278,508,8422.94472694397
811,S1,intensity_enhanced,2024-11-01 21:00:00,540.7891854690141,677.2525396811427,1.2523411301092786,223.12573600534932,242.5214890128917,1.0869274578306658,3542,18925.907786011696,485,7947.419034004211
812,S1,intensity_enhanced,2024-11-01 21:30:00,696.4059732582507,1060.3995849382984,1.5226744537773589,491.69013376145426,898.3215930972391,1.8270075631272724,4059,15070.898443102837,254,2816.2428760528564
813,S1,intensity_enhanced,2024-11-01 22:00:00,696.210276106622,1061.499379904699,1.5246821489634732,484.75354119977976,896.676667942703,1.849757849573206,4040,15033.930768013,253,2805.5753135681152
814,S1,intensity_enhanced,2024-11-01 22:30:00,608.7447120009548,1008.6025975696903,1.6568564419301381,175.41687831724417,1016.5464658916794,5.79503224343802,3772,15187.733661293983,212,2301.7617292404175
815,S1,intensity_enhanced,2024-11-01 23:00:00,610.2597053518019,1010.2152944868202,1.6553858719943677,174.3501062138658,1034.0538151402288,5.930904417527599,3774,15179.021957159042,212,2300.683671951294
816,S1,intensity_enhanced,2024-11-01 23:30:00,611.2256557334372,1011.0876816452867,1.6541970582567176,173.26835873567612,1053.5583554166901,6.080500577857412,3771,15168.712836146355,211,2290.1540956497192
817,S1,intensity_enhanced,2024-11-02 00:00:00,613.5060055046735,1012.1437193183217,1.649769864087516,173.0657907112288,1053.727868191552,6.0885970812669585,3769,15158.544895887375,211,2289.191997528076
818,S1,intensity_enhanced,2024-11-02 00:30:00,532.3465468114529,895.2003832195571,1.6816120787886288,133.13243962196591,574.501868675425,4.315265838339163,3972,17402.488009810448,250,3136.103883743286
819,S1,intensity_enhanced,2024-11-02 01:00:00,532.5524206673464,895.6231236880808,1.6817558026790405,134.76377243483125,577.1067918038791,4.282358540259406,3973,17403.98161959648,250,3131.4483213424683
820,S1,intensity_enhanced,2024-11-02 01:30:00,532.6352374256544,895.632500447743,1.6815119194451613,135.2541271274933,579.717317847116,4.286134036417671,3971,17393.088899374008,250,3127.359330177307
821,S1,intensity_enhanced,2024-11-02 02:00:00,532.6161356813991,896.0723147076649,1.6823979873634107,135.27835460041229,580.1682016108457,4.288699425156028,3971,17382.640936374664,250,3122.6605520248413
822,S1,intensity_enhanced,2024-11-02 02:30:00,532.3834919485502,896.3342844940007,1.6836252401692073,135.30455710957042,580.6158894428879,4.291177635448727,3969,17364.79666721821,250,3117.7042140960693
823,S1,intensity_enhanced,2024-11-02 03:00:00,532.3246392424358,896.4195785311057,1.683971607639317,135.1518909455584,599.1075851989997,4.432846488550624,3968,17350.16071009636,250,3112.821934700012
824,S1,intensity_enhanced,2024-11-02 03:30:00,532.5488747547475,896.6709904098752,1.683734644679915,135.17521712688932,599.5983662423037,4.435712248048063,3971,17355.57908785343,250,3109.7381410598755
825,S1,intensity_enhanced,2024-11-02 04:00:00,532.8801837913296,896.9402775831754,1.683193154606789,137.14012279092034,601.4328361526848,4.385535202339046,3972,17347.636706113815,250,3104.917939186096
826,S1,intensity_enhanced,2024-11-02 04:30:00,533.5489502593421,897.5211709446548,1.6821721240542131,137.1708227683865,601.946111201058,4.388295550413385,3974,17345.833481311798,250,3100.0150604248047
827,S1,intensity_enhanced,2024-11-02 05:00:00,534.0099277381465,897.9193403591108,1.6814656314768117,137.20247093193615,602.4726724447598,4.391121153668085,3975,17343.45390832424,250,3094.9581232070923
828,S1,intensity_enhanced,2024-11-02 05:30:00,596.9602351891918,890.2637397571942,1.4913283788074185,377.92653027117774,594.4335109878107,1.5728811379324936,4032,15815.574583530426,281,2985.218807220459
829,S1,intensity_enhanced,2024-11-02 06:00:00,597.4530136040308,891.1410241358702,1.491566707079133,372.9965062090268,600.2080086403988,1.609151824880744,4028,15811.147567510605,281,2987.576063156128
